485005:99999,PRAN BURI,TH,,VTBN,12.417,99.867,15
485006:99999,PRACHUAP KHIRI KHAN,TH,,,11.8,99.8,3
485010:99999,KHLONG YAI,TH,,,11.767,102.883,4
485170:99999,CHUMPHON,TH,,VTSD,10.483,99.183,5
485200:99999,TAKYA PA,TH,,,8.683,98.25,4
485320:99999,RANONG,TH,,VTSR,9.983,98.617,8
485500:99999,KO SAMUI (ISLAND),TH,,,9.467,100.05,7
485510:99999,SURAT THANI,TH,,VTSB,9.117,99.35,11
485515:99999,SURAT THANI,TH,,,9.133,99.367,5
485520:99999,NAKHON SI THAMMARAT,TH,,VTSN,8.467,99.967,9
485530:99999,KHANOM,TH,,,9.25,99.867,5
485610:99999,TAKUA PA,TH,,,8.85,98.267,4
485630:99999,KRABI,TH,,,8.067,98.917,8
485640:99999,PHUKET,TH,,,7.883,98.4,3
485650:99999,PHUKET INTL AIRPORT,TH,,VTSP,8.117,98.317,10
485660:99999,KO LANTA (ISLAND),TH,,,7.533,99.05,3
485670:99999,TRANG,TH,,VTST,7.517,99.617,16
485680:99999,SONGKHLA(THAI-NAVY),TH,,VTSH,7.2,100.6,5
485685:99999,SONGKHLA,TH,,,7.183,100.617,4
485690:99999,HAT YAI INTL (AFB),TH,,VTSS,6.917,100.433,35
485700:99999,SATUN (THAI-AFB),TH,,VTSA,6.65,100.083,6
485800:99999,PATTANI,TH,,VTSK,6.783,101.15,9
485806:99999,HAT YAI INTL (AFB)&,TH,,,6.933,100.417,27
485830:99999,NARATHIWAT,TH,,,6.417,101.817,5
486000:99999,LANGKAWI INTL ARPT,MS,,WMKL,6.333,99.733,7
486010:99999,PENANG/BAYAN LEPAS,MS,,WMKP,5.3,100.267,4
486020:99999,BUTTERWORTH AB,MS,,WMKB,-5.467,100.383,4
486030:99999,ALOR STAR/KEPALA,MS,,WMKA,6.2,100.417,5
486150:99999,KOTA BHARU/SULTAN P,MS,,WMKC,6.167,102.283,5
486160:99999,KUALA KRAI,MS,,,5.533,103.083,65
486190:99999,KUALA TRENGGANU,MS,,WMKN,5.333,103.133,32
486200:99999,SITIAWAN,MS,,WMBA,4.217,100.7,8
486250:99999,IPOH,MS,,,4.567,101.1,39
486310:99999,CAMERON HIGHLANDS,MS,,,4.467,101.383,1470
486470:99999,KUALA LUMPUR/SUBANG,MS,,WMKK,3.117,101.55,22
486475:99999,SULTAN ABDUL AZIZ,MS,,WMSA,3.133,101.55,27
486480:99999,PETALING JAYA,MS,,,3.1,101.65,57
486500:99999,KUALA LUMPUR/SEPANG,MS,,,2.733,101.7,16
486530:99999,TEMERLOH,MS,,WMBE,3.467,102.383,40
486570:99999,KUANTAN (AFB),MS,,WMKD,3.783,103.217,16
486580:99999,BOGUS MALAYSIAN,MS,,,0,0,0
486650:99999,MALACCA,MS,,WMKM,2.267,102.25,9
486740:99999,MERSING-IN-JOHORE,MS,,WMAU,2.45,103.833,45
486790:99999,JOHORE BHARU/SENAI,MS,,WMKJ,1.633,103.667,40
486870:99999,SINGAPORE/TENGAH AB,SR,,WSAT,1.383,103.717,15
486920:99999,SINGAPORE/SELETAR,SR,,WSSL,1.417,103.883,11
486940:99999,SINGAPORE/PAYALEBAR,SR,,WSAP,1.367,103.917,32
486980:99999,SINGAPORE/CHANGI,SR,,WSSS,1.367,103.983,16
488020:99999,SAPA,VS,,,22.333,103.833,1640
488030:99999,LAO CAI,VS,,,22.5,103.967,112
488060:99999,GUELMA BOUCH,VS,,,21.333,103.9,676
488080:99999,CAO BANG,VS,,,22.667,106.25,260
488100:99999,BAC CAN,VS,,,22.15,105.833,176
488190:99999,HANOI (CITY),VS,,VVVV,21.033,105.833,10
488193:99999,HANOI/GIALAM,VS,,VVGL,21.033,105.85,0
488200:99999,HANOI/NOIBAI INTL,VS,,VVNB,21.017,105.8,6
488230:99999,NAM DINH,VS,,,20.433,106.15,3
488250:99999,HAIPHONG/CAT BI,VS,,,20.817,106.717,5
488260:99999,PHU LIEN,VS,,,20.8,106.633,119
488300:99999,LANG SON,VS,,,21.833,106.767,258
488310:99999,THAI NGUYEN,VS,,,21.6,105.833,32
488380:99999,MONG CAI,VS,,,21.517,107.967,7
488390:99999,BACH LONG VI,VS,,,20.133,107.717,60
488400:99999,THANH HOA,VS,,,19.8,105.783,7
488430:99999,MUONG SEN,VS,,,19.4,104.15,220
488450:99999,VINH,VS,,VVVH,18.7,105.667,6
488460:99999,HA TINH,VS,,,18.35,105.9,3
488480:99999,DONG HOI,VS,,,17.517,106.583,8
488490:99999,DONG HA,VS,,,16.817,107.1,25
488500:99999,KHE SANH,VS,,,16.633,106.717,420
488505:99999,KHE SANH,VS,,,16.633,106.717,420
488510:99999,QUANG TRI,VS,,,16.733,107.183,6
488515:99999,CAMP EVANS,VS,,,16.55,107.383,30
488520:99999,HUE/PHUBAI,VS,,VVPB,16.4,107.683,17
488525:99999,L.Z. SALLY,VS,,,16.517,107.467,0
488526:99999,CAMP EAGLE,VS,,,16.4,107.633,38
488550:99999,DA NANG INTL ARPT,VS,,VVDN,16.033,108.183,7
488556:99999,AN HOA,VS,,,15.783,108.083,23
488561:41024,MARBLE MOUNTAIN,VS,,,16.033,108.25,9.1
488580:99999,PLEIKU AB/CU-HANH,VS,,VVPK,14,108.017,742
488600:99999,HOANG-SA/PATTLE,VS,,,16.55,111.617,6
488630:99999,QUANG NGAI,VS,,,15.133,108.783,8
488635:99999,DUC PHO,VS,,,14.817,108.967,11
488640:99999,CHU LAI,VS,,,15.417,108.7,8
488660:99999,PLEIKU CITY,VS,,VVPK,13.983,108,801
488665:99999,CAMP ENARI,VS,,,13.85,108.05,835
488671:99999,AN KHE,VS,,,13.967,108.667,421
488675:99999,CAMP RADCLIFF/ANKHE,VS,,,13.983,108.65,771
488676:99999,PHU CAT,VS,,,13.95,109.05,34
488685:99999,L.Z. ENGLISH,VS,,,14.467,109.033,30
488695:99999,KONTUM,VS,,,14.35,108.017,595
488700:99999,QUY NHON,VS,,VVQN,13.767,109.217,6
488730:99999,TUY-HOA,VS,,,13.083,109.283,12
488750:99999,BANMETHUOT,VS,,,12.683,108.083,537
488770:99999,NHA TRANG,VS,,VVNT,12.25,109.2,10
488810:99999,BECAME STN 488811,VS,,,11.75,108.383,962
488815:99999,DALAT/CAM LY,VS,,,11.95,108.417,1517
488840:99999,BAO-LOC (BLAO),VS,,,11.467,107.8,850
488870:99999,PHAN THIET,VS,,,10.933,108.1,8
488880:99999,PHUOC LONG/SONG BE,VS,,,11.817,106.967,243
488885:99999,PHUOC LONG/SONG BE,VS,,,11.817,106.967,243
488896:99999,PHAN RANG,VS,,,11.633,108.95,31
488910:99999,DAU TIENG,VS,,,11.267,106.317,16
488915:99999,TAY NINH WEST,VS,,,11.317,106.067,8
488920:99999,SONG TU TAY(CAY),VS,,,11.417,114.333,5
488925:99999,PHU LOI,VS,,,11,106.7,34
488926:99999,PHUOC-VINH,VS,,,11.3,106.8,58
488935:99999,CU CHI,VS,,,10.983,106.517,12
488962:99999,SAIGON/BIEN/HOA,VS,,,10.967,106.817,11
488966:99999,GIA RAY,VS,,,10.967,107.4,142
488970:99999,CAM RANH BAY,VS,,,12,109.217,14
489000:99999,HO CHI MINH/TANSONN,VS,,VVTS,10.817,106.667,19
489003:99999,HO CHI MINH/TANSONN,VS,,,10.817,106.667,9
489005:99999,DIAN,VS,,,10.9,106.75,32
489006:99999,QUAN LOI,VS,,,11.667,106.667,167
489015:99999,LONG THANH (NORTH),VS,,,10.833,106.967,41
489020:99999,BARIA (PHUOC LE),VS,,,10.5,107.167,15
489030:99999,VUNGTAU/PHARE,VS,,,10.333,107.083,175
489041:99999,VUNGTAU,VS,,VVVT,10.367,107.1,4
489070:99999,RACH GIA,VS,,,10,105.083,3
489100:99999,VINH LONG,VS,,,10.25,105.95,3
489105:99999,TAN AN,VS,,,10.55,106.4,3
489111:99999,PHONG DINH/CAN THO,VS,,,10.05,105.767,2
489125:99999,BINH THUY/PHONG DIN,VS,,,10.083,105.717,2
489130:99999,BA-XUYEN/SOC TRANG,VS,,,9.6,105.967,5
489140:99999,CA MAU (POINT),VS,,,9.167,105.167,3
489160:99999,THO CHU,VS,,,9.283,103.467,0
489170:99999,PHU QUOC,VS,,,10.217,103.967,3
489180:99999,CON SON,VS,,,8.7,106.583,5
489190:99999,HYLEM TRAN,VS,,,8.016,113.867,0
489200:99999,TRUONG SA,VS,,,8.65,111.917,3
489235:99999,BAN HOUAY-XAY,LA,,VLHS,20.25,100.433,421
489236:99999,NAM LIEU,LA,,,20.567,100.583,579
489245:99999,XIENG LOM,LA,,VLXL,19.65,100.817,579
489250:99999,OUDAMXAY,LA,,,20.683,102,550
489270:99999,VIENGSAY,LA,,,20.417,104.233,913
489280:99999,SAM-NEUA,LA,,VLSN,20.417,104.067,1000
489286:99999,NAM TAN DAM,LA,,,19.017,101.5,366
489300:99999,LUANG-PRABANG,LA,,VLLB,19.883,102.133,305
489305:99999,VANG VIENG,LA,,VLVV,18.917,102.467,296
489306:99999,PHU CUM,LA,,,19.9,103.117,1158
489325:99999,BOUAM LONG,LA,,,19.75,103.333,1463
489326:99999,BAN HONG SA,LA,,,19.683,101.333,610
489350:99999,PLAINE DES JARRES,LA,,,19.467,103.133,1051
489360:99999,PAKLAY,LA,,,18.2,101.2,220
489365:99999,SKYLINE/BAN SAN TON,LA,,,19.167,102.9,1585
489366:99999,LONG TIENG,LA,,,19.117,102.917,951
489370:99999,NAMTANE,LA,,,19.067,101.517,301
489380:99999,SAYABOURY,LA,,VLSB,19.233,101.733,326
489390:99999,VANGVIENG,LA,,,18.917,102.45,298
489400:99999,VIENTIANE/WATTAY,LA,,VLVT,17.95,102.567,171
489425:99999,PHU MIENG MANE,LA,,,17.667,101.083,620
489436:99999,PAKKENYANE,LA,,,16.867,105.333,213
489438:99999,PAK SANE,LA,,,18.383,103.667,157
489445:99999,GROVE JONES-2,LA,,,18.05,104.317,159
489460:99999,THAKHEK,LA,,VLTK,17.383,104.65,52
489470:99999,SAVANNAKHET(CV/MIL),LA,,VLSK,16.55,104.75,155
489475:99999,THAKHEK WEST,LA,,,17.4,104.817,150
489480:99999,SENO,LA,,,16.667,105,184
489485:99999,BANG DONG HENE,LA,,,16.7,105.3,143
489486:99999,MOUNG PHA LANE,LA,,,16.683,105.55,159
489488:99999,KENG KOK,LA,,,16.45,105.183,171
489489:99999,XE BANG FAI,LA,,,17.083,104.983,146
489506:99999,XE BANG HAING,LA,,,16.083,105.367,145
489520:99999,SARAVANE,LA,,VLSV,15.683,106.417,168
489525:99999,KHONG XEDONE,LA,,,15.6,105.8,137
489526:99999,SARAVANE,LA,,,15.717,106.417,175
489550:99999,PAKSE (CIV/MIL),LA,,VLIP,15.117,105.783,102
489555:99999,PAKSE (BACK-UP),LA,,,15.133,105.783,102
489558:99999,BAN KHENG NHAO,LA,,,15.317,105.983,186
489559:99999,BAN DON TALAT,LA,,,14.783,105.783,84
489565:99999,NEW PAKSONG,LA,,,15.183,106.233,1219
489570:99999,ATTOPEU,LA,,VLAP,14.8,106.833,105
489595:99999,KHONG ISLAND,LA,,VLKG,14.117,105.833,76
489620:99999,BATTAMBANG,KP,,VDGB,13.1,103.2,13
489660:99999,SIEMREAP,KP,,VDSR,13.367,103.85,15
489680:99999,KRAKOR,KP,,,12.517,104.183,5
489690:99999,KOMPONG CHNANG,KP,,VDKH,12.233,104.667,15
489720:99999,STUNG TRENG,KP,,VDST,13.517,105.967,56
489820:99999,KOS KONG,KP,,,11.617,103,4
489830:99999,KOMPONG SOM (CITY),KP,,,10.633,103.483,15
489850:99999,KAMPOT,KP,,,10.617,104.217,5
489910:99999,PHNOM-PENH/POCHENTO,KP,,VDPP,11.55,104.85,10
489950:99999,KOMPONG-CHAM,KP,,VDKC,12,105.45,16
489980:99999,SVAY RIENG,KP,,,11.083,105.8,6
501360:99999,MOHE,CI,,,53.967,122.517,433
502460:99999,TA-HE,CI,,,52.333,124.8,465
503490:99999,JIU-HAI-LAI,CI,,,51.133,124.05,610
503530:99999,HUMA,CI,,,51.717,126.65,179
504250:99999,SAN-HE,CI,,,50.5,120.067,671
504340:99999,TULIHE,CI,,,50.45,121.7,733
504420:99999,XIAO-YANG-QI,CI,,,50.8,124.283,0
504680:99999,AIHUI,CI,,,50.25,127.45,166
505140:99999,MAN-ZHOU-LI,CI,,,49.55,117.467,710
505270:99999,HAILAR,CI,,,49.217,119.75,611
505280:99999,HAI-LAR/TUNGSHAN,CI,,ZYLA,49.217,119.8,488
505480:99999,XIAO`ERGOU,CI,,,49.2,123.717,289
505570:99999,NENJIANG,CI,,,49.167,125.233,243
505640:99999,SUNWU,CI,,,49.433,127.35,235
506030:99999,XIN BARAG YOUQI,CI,,,48.667,116.817,556
506320:99999,BUGT,CI,,,48.767,121.917,739
506560:99999,LONG-ZHEN,CI,,,48.65,126.667,305
506580:99999,KESHAN,CI,,,48.05,125.883,237
507030:99999,BOGUS CHINESE,CI,,,47.9,116.65,0
507270:99999,ARXAN,CI,,,47.167,119.95,1028
507420:99999,SAN-CHEN-FANG,CI,,,47.783,124.167,146
507450:99999,QIQIHAR,CI,,ZYQQ,47.383,123.917,148
507560:99999,HAILUN,CI,,,47.433,126.967,240
507580:99999,MING-SHUI,CI,,,47.25,125.883,259
507740:99999,YICHUN,CI,,,47.717,128.9,232
507750:99999,HE-GANG,CI,,,47.35,130.199,198
507870:99999,BOGUS CHINESE,CI,,,0,0,0
507880:99999,FUJIN,CI,,,47.233,131.983,65
508340:99999,TE-PO-SU-K/-MIAO,CI,,,46.5,121.367,427
508440:99999,TAILAI,CI,,,46.4,123.417,150
508450:99999,NAME/LOCATION UNKN,CI,,,0,0,0
508530:99999,WANG-KUI,CI,,,46.833,126.483,158
508540:99999,ANDA,CI,,,46.383,125.317,150
508620:99999,TIE-LI,CI,,,46.983,128.067,264
508770:99999,YI-LAN,CI,,,46.3,129.55,99
508880:99999,BAOQING,CI,,,46.317,132.183,83
509150:99999,ULIASTAI,CI,,,45.517,116.967,840
509450:99999,TA-AN,CI,,,45.5,124.3,0
509490:99999,QIAN GORLOS,CI,,,45.117,124.833,138
509530:99999,HARBIN,CI,,,45.75,126.767,143
509540:99999,CHAO-YUAN,CI,,,45.517,0,0
509630:99999,TONGHE,CI,,,45.967,128.733,110
509680:99999,SHANGZHI,CI,,,45.217,127.967,191
509780:99999,JIXI,CI,,,45.283,130.949,234
509830:99999,HULIN,CI,,,45.767,132.967,103
509880:99999,BOGUS CHINESE,CI,,,0,0,0
510530:99999,KABA HE,CI,,,48.05,86.35,534
510560:99999,APPROXIMATE LOCALE,CI,,,47.933,86.167,0
510680:99999,FUHAI/BURULTOKAY,CI,,,47.1,87.383,472
510760:99999,ALTAY,CI,,,47.733,88.083,737
510770:99999,BOGUS CHINESE,CI,,,0,0,0
510860:99999,BOGUS CHINESE,CI,,,0,0,0
510870:99999,FUYUN,CI,,,46.983,89.517,827
511160:99999,BOGUS CHINESE,CI,,,0,0,0
511330:99999,TACHENG,CI,,,46.733,83,535
511560:99999,HOBOKSAR,CI,,,46.783,85.717,1294
511860:99999,QINGHE/QINGGLI,CI,,,46.717,90.4,1463
512320:99999,PA-ERH-LU-K`O MTN,CI,,,45.95,82.567,1067
512410:99999,TO-LI,CI,,,45.95,83.617,2072
512430:99999,KARAMAY,CI,,,45.6,84.85,428
512880:99999,BAYTIK SHAN (MTNS),CI,,,45.367,90.533,1651
512940:99999,BOGUS CHINESE,CI,,,0,0,0
513300:99999,BOLE/BORTALA,CI,,,44.917,82.067,1366
513340:99999,JINGHE,CI,,,44.617,82.9,321
513460:99999,KUYTUN,CI,,,44.433,84.967,442
513560:99999,SHIHEZI,CI,,,44.3,86.033,457
513650:99999,FUKANG,CI,,,44.15,87.983,549
513790:99999,QITAI,CI,,,44.017,89.567,794
514310:99999,YINING,CI,,ZWYN,43.95,81.333,663
514370:99999,ZHAOSU/MONGGOLKURE,CI,,,43.167,81.117,1830
514630:99999,URUMQI,CI,,,43.783,87.617,919
514635:99999,URUM-QI/DIWOPU,CI,,ZWWW,43.9,87.467,654
514670:99999,BALGUNTAY,CI,,,42.667,86.333,1753
514770:99999,PAU-YANG-HU,CI,,,43.2,88.467,1037
514950:99999,QIJIAOJING,CI,,,43.483,91.633,874
514960:99999,YIWANQUAN,CI,,,43.383,92.1,1890
515260:99999,CHUGIRTY,CI,,,42.8,80.85,2042
515420:99999,BAYANBULAK,CI,,,43.033,84.15,2459
515570:99999,BOGUS CHINESE,CI,,,0,0,0
515670:99999,YANQI,CI,,,42.05,86.567,1097
515730:99999,TURPAN,CI,,,42.933,89.2,37
515810:99999,SHANSHAN/PIQAN,CI,,,42.917,90.25,410
516280:99999,WEN-SU,CI,,,41.267,80.233,1286
516330:99999,BAICHENG/BAY,CI,,,41.767,81.867,1280
516420:99999,LUNTAI/BUGUR,CI,,,41.783,84.167,883
516440:99999,KUQA,CI,,,41.717,82.95,1100
516560:99999,KORLA,CI,,,41.75,86.133,933
517010:99999,SAI-K`O-LO-T`E-MA,CI,,,40.45,75.383,3651
517050:99999,AR-TUX,CI,,,39.667,76.167,1494
517080:99999,AK-TO,CI,,,39.083,76.033,0
517090:99999,KASHI,CI,,ZWSH,39.467,75.983,1291
517110:99999,AKQI,CI,,,40.933,78.45,1986
517160:99999,BACHU,CI,,,39.8,78.567,1117
517200:99999,CH`I-LAN-TAI,CI,,,40.533,79.533,1158
517300:99999,ALAR,CI,,,40.5,81.05,1013
517470:99999,TAZHONG,CI,,,39,43.667,1099
517650:99999,TIKANLIK,CI,,,40.633,87.7,847
517770:99999,RUOQIANG,CI,,,39.033,88.167,889
517780:99999,BOGUS CHINESE,CI,,,0,0,0
517860:99999,BOGUS CHINESE,CI,,,0,0,0
518110:99999,SHACHE,CI,,,38.433,77.267,1232
518180:99999,PISHAN,CI,,,37.617,78.283,1376
518280:99999,HOTAN,CI,,ZWTN,37.133,79.933,1375
518390:99999,MINFENG/NIYA,CI,,,37.067,82.767,1410
518480:99999,ANDIR,CI,,,37.933,83.65,1264
518550:99999,QIEMO/QARQAN,CI,,,38.15,85.55,1248
518860:99999,MANGNAI,CI,,,38.25,90.85,2945
519310:99999,YUTIAN/KERIYA,CI,,,36.867,81.7,1554
521010:99999,BARKOL,CI,,,43.583,92.85,1584
521180:99999,YIWU/ARATURUK,CI,,,43.267,94.7,1729
522030:99999,HAMI,CI,,ZWHM,42.817,93.517,739
522670:99999,EJIN QI,CI,,,41.95,101.067,941
522680:99999,BOGUS CHINESE,CI,,,42.083,101.667,0
523030:99999,YA-MAN-SU,CI,,,41.883,95.533,0
523130:99999,XING-XING-XIA,CI,,,41.783,95.133,1935
523230:99999,MAZONG SHAN (MOUNT),CI,,,41.8,97.033,1770
523330:99999,YEN MA CHIN (?),CI,,,41.7,98.25,0
523670:99999,BOGUS CHINESE,CI,,,0,0,0
523770:99999,BOGUS CHINESE,CI,,,0,0,0
523780:99999,GUAIZIHU,CI,,,41.367,102.367,960
523910:99999,PANG-TING-TO-TO-KAI,CI,,,41.75,103.967,1463
524180:99999,DUNHUANG,CI,,,40.15,94.683,1140
524240:99999,AN-XI,CI,,,40.5,96,1177
524310:99999,BOGUS CHINESE,CI,,,0,0,0
524360:99999,YUMENZHEN,CI,,,40.267,97.033,1527
524410:99999,BEI-SHAN,CI,,,40.717,98.617,1554
524460:99999,SHUANGCHENGTZU,CI,,,40.4,99.8,1158
524470:99999,JINTA,CI,,,39.817,98.9,1372
524950:99999,BAYAN MOD,CI,,,40.75,104.5,1329
525230:99999,BOGUS CHINESE,CI,,,39.833,96.75,0
525330:99999,JIUQUAN/SUZHOU,CI,,ZLJQ,39.767,98.483,1478
525430:99999,BOGUS CHINESE,CI,,,0,0,0
525760:99999,LAI-YEN-CH`IH,CI,,,39.383,102.833,1383
526020:99999,LENGHU,CI,,,38.833,93.383,2734
526330:99999,TUO-LE,CI,,,38.8,98.417,609
526450:99999,YEH-NIU-KOU,CI,,,38.467,99.55,2169
526510:99999,ZHANG-YE/SOUTH,CI,,,38.817,100.4,1550
526520:99999,ZHANGYE,CI,,,38.933,100.433,1483
526530:99999,ZHANG-YE/SOUTHEAST,CI,,,38.8,100.667,1463
526570:99999,BABAO,CI,,,38.183,100.25,2700
526610:99999,SHAN-DAN,CI,,,38.8,101.083,1760
526710:99999,SALT LAKE,CI,,,38.95,102.067,0
526740:99999,JIN-CHANG,CI,,,38.467,102.183,1676
526810:99999,MINQIN,CI,,,38.633,103.083,1367
526820:99999,BOGUS CHINESE,CI,,,0,0,0
526980:99999,BOGUS CHINESE,CI,,,37.067,94.5,0
527020:99999,SHA-LIANG-ZI,CI,,,37.917,93.35,0
527070:99999,T`A-ERH-TING,CI,,,37.067,92.867,2712
527130:99999,DA-QAIDAM,CI,,,37.85,95.367,3174
527230:99999,BOGUS CHINESE,CI,,,37.833,96.75,0
527360:99999,BOGUS CHINESE,CI,,,37.333,98.25,0
527370:99999,DELINGHA,CI,,,37.367,97.367,2982
527380:99999,BOGUS CHINESE,CI,,,37.317,97.833,0
527400:99999,HSIN-YUAN,CI,,,37.3,99.017,3627
527530:99999,BOGUS CHINESE,CI,,,37.683,100.7,0
527540:99999,GANGCA/SHALIUHE,CI,,,37.333,100.133,3301
527650:99999,HAO-MEN,CI,,,37.367,101.617,2682
527660:99999,BOGUS CHINESE,CI,,,37.367,101.7,0
527760:99999,GU LANG,CI,,,37.5,102.833,0
527820:99999,NAME/LOCATION UNKN,CI,,,0,0,0
527870:99999,WUSHAOLING (PASS),CI,,,37.2,102.867,3044
527880:99999,BOGUS CHINESE,CI,,,37.233,103.4,0
527970:99999,CHING-T'AI,CI,,,37.133,104.217,1402
527980:99999,BOGUS CHINESE,CI,,,37.067,104.467,0
528130:99999,GOL MUD/AIRPORT,CI,,,36.817,95.35,2731
528180:99999,GOLMUD,CI,,,36.417,94.9,2809
528250:99999,NUO-MU-HONG,CI,,,36.45,96.467,2804
528260:99999,BOGUS CHINESE,CI,,,36.5,96.75,0
528330:99999,SERH,CI,,,36.95,98.35,2987
528360:99999,DULAN/QAGAN US,CI,,,36.3,98.1,3192
528420:99999,CHA-KA,CI,,,36.783,99.083,2925
528460:99999,BOGUS CHINESE,CI,,,0,0,0
528540:99999,JIANG-XI-GOU,CI,,,36.6,100.367,0
528560:99999,GONGHE,CI,,,36.35,100.783,2743
528570:99999,BOGUS CHINESE,CI,,,0,0,0
528640:99999,HUANG-YUAN,CI,,,36.683,101.267,0
528660:99999,XINING,CI,,ZLXN,36.617,101.767,2262
528680:99999,HEY-IN,CI,,,36.033,101.433,2072
528760:99999,MINHE,CI,,,36.333,102.8,1828
528860:99999,APPROXIMATE LOCALE,CI,,,36.567,103.7,1951
528880:99999,LAN-ZHOU/CITY,CI,,ZLAN,36.117,103.617,1600
528890:99999,LANZHOU,CI,,,36.05,103.883,1518
528950:99999,JINGYUAN,CI,,,36.583,104.683,1505
529070:99999,BOGUS CHINESE,CI,,,35.167,92.833,0
529080:99999,WUDAOLIANG,CI,,,35.217,93.083,4613
529400:99999,APPROX. LOCATION,CI,,,35.5,99.333,0
529410:99999,NAME UNKNOWN,CI,,,35.717,98.917,3962
529430:99999,XINGHAI,CI,,,35.583,99.983,3200
529470:99999,APPROX. LOCATION,CI,,,35.167,98.75,0
529550:99999,GUINAN,CI,,,35.583,100.75,3201
529570:99999,TONGDE,CI,,,35.267,100.65,3290
529580:99999,APPROXIMATE LOCALE,CI,,,35.267,100.65,0
529680:99999,SON-AG,CI,,,35.033,101.467,3565
529740:99999,BOGUS CHINESE,CI,,,0,0,0
529840:99999,LINXIA,CI,,,35.467,102.983,1920
529860:99999,LINTAO,CI,,,35.383,103.85,1905
529960:99999,HUAJIALING,CI,,,35.383,105,2450
530670:99999,BOGUS CHINESE,CI,,,44.167,111.167,0
530680:99999,ERENHOT,CI,,,43.65,112,966
530730:99999,BOGUS CHINESE,CI,,,44.75,112.833,0
530780:99999,BOGUS CHINESE,CI,,,44.167,112.333,0
530830:99999,NARAN BULAG,CI,,,44.617,114.15,1183
531490:99999,MANDAL,CI,,,42.533,110.133,1223
531920:99999,ABAG QI/XIN HOT,CI,,,44.017,114.95,1128
531950:99999,ENGER SHOOTO,CI,,,43.383,114.45,1128
532310:99999,HAILS,CI,,,41.45,106.383,1510
532760:99999,JURH,CI,,,42.4,112.9,1152
532780:99999,BOIN SUM,CI,,,42.2,112.517,1280
532860:99999,BOGUS CHINESE,CI,,,42.417,113.75,0
533230:99999,BOGUS CHINESE,CI,,,41.867,107.9,0
533310:99999,BOGUS CHINESE,CI,,,41.833,108.167,0
533360:99999,HALIUT,CI,,,41.567,108.517,1290
533520:99999,BAILING-MIAO,CI,,,41.7,110.433,1377
533620:99999,SHARA MORON SUME,CI,,,42.033,111.533,1372
533630:99999,BOGUS CHINESE,CI,,,41.667,111.783,1524
533760:99999,BA-DAO-GOU,CI,,,41.417,112.8,0
533910:99999,HUADE,CI,,,41.9,114,1484
534360:99999,BOGUS CHINESE,CI,,,40.5,108.833,0
534460:99999,BAOTOU,CI,,ZBOW,40.567,109.983,940
534620:99999,PI KO CHAI(AFLD),CI,,,40.75,111.267,1036
534630:99999,HOHHOT,CI,,ZBHH,40.817,111.683,1065
534730:99999,CHI PI PU LANG,CI,,,40.883,112.883,0
534770:99999,BOGUS CHINESE,CI,,,40.233,112.317,0
534780:99999,YOU-YU,CI,,,40.167,112.333,1212
534800:99999,JINING,CI,,,41.033,113.067,1416
534870:99999,DATONG,CI,,,40.1,113.333,1069
534880:99999,CHU LE PU,CI,,,40.167,113.583,0
535020:99999,JARTAI,CI,,,39.783,105.75,1033
535130:99999,LINHE,CI,,,40.767,107.4,1041
535190:99999,SHIZUISHAN/DAWUKOU,CI,,,39.05,106.4,975
535230:99999,A-LU-CHIH-LAO-KA,CI,,,39.883,108,1372
535290:99999,OTOG QI/ULAN,CI,,,39.1,107.983,1381
535330:99999,HANG-GIN-QI,CI,,,39.85,108.733,1450
535390:99999,PA LA MU TU SHIH LI,CI,,,39.15,108.9,1140
535430:99999,DONGSHENG,CI,,,39.833,109.983,1459
535630:99999,BOGUS CHINESE,CI,,,39.8,111.683,0
535640:99999,HEQU,CI,,,39.383,111.15,861
535730:99999,BOGUS CHINESE,CI,,,0,0,0
535770:99999,BOGUS CHINESE,CI,,,39.133,112.3,0
535780:99999,BOGUS CHINESE,CI,,,0,0,0
535870:99999,BOGUS CHINESE,CI,,,39.167,113.167,0
535880:99999,WUTAI SHAN (MTN),CI,,,39.033,113.533,2898
535930:99999,YU XIAN,CI,,,39.833,114.567,910
536020:99999,ALXA ZUOQI/BAYAN HO,CI,,,38.833,105.533,1500
536140:99999,YINCHUAN,CI,,ZLIC,38.483,106.217,1112
536150:99999,YINCHUAN (CITY),CI,,,38.467,106.267,1005
536240:99999,BOGUS CHINESE,CI,,,0,0,0
536360:99999,UXIN-QI,CI,,,38.6,108.85,1341
536460:99999,YULIN,CI,,,38.233,109.7,1058
536520:99999,BOGUS CHINESE,CI,,,38.983,110.6,0
536630:99999,WU-ZHAI,CI,,,38.917,111.833,1463
536640:99999,XINXIAN,CI,,,38.4,112.717,900
536730:99999,YUANPING,CI,,,38.75,112.7,838
536810:99999,BOGUS CHINESE,CI,,,38.717,113,0
536980:99999,SHIJIAZHUANG,CI,,,38.033,114.417,81
537050:99999,ZHONGNING,CI,,,37.483,105.667,1185
537130:99999,BOGUS CHINESE,CI,,,0,0,0
537140:99999,BOGUS CHINESE,CI,,,0,0,0
537150:99999,HUI-AN-BU,CI,,,37.45,106.667,1463
537230:99999,YANCHI,CI,,,37.783,107.4,1349
537380:99999,PIN-KOU-MEN,CI,,,37.15,108.383,1438
537400:99999,ZI-CHANG,CI,,,37.133,109.65,1189
